subject,session,block,trial,task,CT_fixed,cuecol,cueloc,validity,targloc,targtilt,delay,resp,time,corr
10,2,3,212,2,1,2,6,1,6,2,1.25986411774,0,nan,0
10,2,3,213,2,1,2,3,1,3,1,1.11987921577,0,nan,0
10,2,3,214,2,1,2,3,0,2,2,1.11987921577,0,nan,0
10,2,3,215,2,1,1,2,0,7,2,1.11987921577,0,nan,0
10,2,3,216,2,1,1,1,1,1,1,1.22986735303,0,nan,0
10,2,3,217,2,0,1,7,0,1,2,1.17987274518,0,nan,0
10,2,3,218,2,0,1,4,1,4,2,1.31985764715,0,nan,0
10,2,3,219,2,1,1,6,1,6,1,1.15987490204,0,nan,0
10,2,3,220,2,0,1,5,0,6,1,1.17987274518,0,nan,0
10,2,3,221,2,1,2,8,1,8,1,1.34985441186,0,nan,0
10,2,3,222,2,0,2,7,1,7,1,1.31985764715,0,nan,0
10,2,3,223,2,1,2,7,1,7,2,1.33985549029,0,nan,0
10,2,3,224,2,1,2,3,1,3,2,1.33985549029,0,nan,0
10,2,3,225,2,1,2,1,0,2,1,1.16987382361,0,nan,0
10,2,3,226,2,1,2,5,1,5,2,1.21986843146,0,nan,0
10,2,3,227,2,0,2,4,1,4,1,1.14987598048,0,nan,0
10,2,3,228,2,0,1,7,1,7,1,1.06988460792,0,nan,0
10,2,3,229,2,0,2,7,1,7,2,1.369852255,0,nan,0
10,2,3,230,2,0,1,6,1,6,1,1.08988245106,0,nan,0
10,2,3,231,2,1,2,7,1,7,1,1.02988892164,0,nan,0
10,2,3,232,2,0,1,4,1,4,2,1.22986735303,0,nan,0
10,2,3,233,2,1,1,5,1,5,1,1.29985980402,0,nan,0
10,2,3,234,2,0,2,3,1,3,1,1.11987921577,0,nan,0
10,2,3,235,2,0,2,3,1,3,2,1.27986196088,0,nan,0
10,2,3,236,2,1,2,4,1,4,1,1.20986950989,0,nan,0
10,2,3,237,2,0,2,5,1,5,2,1.11987921577,0,nan,0
10,2,3,238,2,0,1,7,1,7,2,1.02988892164,0,nan,0
10,2,3,239,2,1,2,8,0,4,1,1.38985009814,0,nan,0
10,2,3,240,2,1,2,5,1,5,1,0.999892156935,0,nan,0
10,2,4,241,1,0,2,8,1,8,1,1.1098802942,1,1.18639782304,1
10,2,4,242,1,1,2,5,0,1,2,1.24986519617,1,0.752117076539,0
10,2,4,243,1,1,1,6,1,6,1,1.26986303931,1,0.66495567828,1
10,2,4,244,1,1,2,6,1,6,1,1.02988892164,1,0.768704729271,1
10,2,4,245,1,1,1,6,1,6,1,1.19987058832,1,0.939544571564,1
10,2,4,246,1,1,2,1,1,1,1,1.02988892164,2,0.827393021667,0
10,2,4,247,1,1,1,3,1,3,1,1.30985872559,2,0.708133685286,0
10,2,4,248,1,1,1,5,1,5,1,1.22986735303,2,0.891936046188,0
10,2,4,249,1,0,1,3,1,3,2,1.38985009814,2,0.803025624133,1
10,2,4,250,1,1,2,5,0,7,2,1.06988460792,2,0.74617963261,1
10,2,4,251,1,1,2,3,1,3,1,1.31985764715,2,0.695327232592,0
10,2,4,252,1,1,2,2,0,1,2,1.15987490204,2,0.759360100026,1
10,2,4,253,1,1,1,3,1,3,2,1.04988676478,2,0.64246771147,1
10,2,4,254,1,1,1,1,1,1,2,1.07988352949,2,0.715716612292,1
10,2,4,255,1,1,1,2,1,2,1,1.28986088245,1,0.956601327285,1
10,2,4,256,1,0,2,8,1,8,1,1.14987598048,1,0.67438935861,1
10,2,4,257,1,0,2,6,1,6,2,1.35985333343,2,0.781215351191,1
10,2,4,258,1,0,1,4,1,4,1,1.28986088245,1,0.790579903638,1
10,2,4,259,1,1,2,3,0,6,1,1.12987813734,1,0.837820451823,1
10,2,4,260,1,1,2,6,0,8,2,1.26986303931,2,1.04068910447,1
10,2,4,261,1,0,1,1,1,1,1,1.1098802942,1,0.828306776471,1
10,2,4,262,1,1,2,4,1,4,2,1.34985441186,2,1.05910577613,1
10,2,4,263,1,1,1,2,1,2,2,1.21986843146,2,0.672876093769,1
10,2,4,264,1,0,2,5,1,5,2,1.08988245106,2,0.957642168505,1
10,2,4,265,1,1,1,8,1,8,2,1.05988568635,2,0.755964687443,1
10,2,4,266,1,0,2,1,1,1,2,1.09988137263,2,0.638181184302,1
10,2,4,267,1,1,1,3,1,3,1,1.31985764715,1,0.904088350828,1
10,2,4,268,1,1,1,4,0,5,1,1.07988352949,1,0.970920743071,1
10,2,4,269,1,0,1,2,1,2,2,1.06988460792,2,0.651105063618,1
10,2,4,270,1,0,2,2,1,2,1,1.26986303931,2,0.748419192154,0
10,2,4,271,1,1,1,1,1,1,2,1.06988460792,2,0.849336116575,1
10,2,4,272,1,1,1,1,1,1,1,1.11987921577,2,0.726620994043,0
10,2,4,273,1,1,1,8,0,7,1,1.16987382361,1,0.837777888519,1
10,2,4,274,1,1,2,1,1,1,2,1.03988784321,2,0.814718485344,1
10,2,4,275,1,1,2,6,1,6,2,1.0098910785,2,1.01640743739,1
10,2,4,276,1,1,1,4,1,4,1,1.05988568635,1,0.993167517125,1
10,2,4,277,1,0,2,3,1,3,2,1.28986088245,2,0.751004088786,1
10,2,4,278,1,1,2,1,1,1,2,1.17987274518,1,1.00617350475,0
10,2,4,279,1,1,2,8,1,8,1,1.09988137263,1,0.849190616049,1
10,2,4,280,1,1,2,7,1,7,1,1.32985656872,1,0.767425714061,1
10,2,4,281,1,0,1,5,1,5,1,1.34985441186,1,0.930928350077,1
10,2,4,282,1,0,1,2,1,2,2,1.34985441186,2,0.680163793615,1
10,2,4,283,1,1,1,2,0,7,2,1.07988352949,2,0.664092033636,1
10,2,4,284,1,1,2,8,0,3,2,1.32985656872,2,0.780956348404,1
10,2,4,285,1,1,2,4,1,4,2,1.29985980402,2,0.77221454971,1
10,2,4,286,1,1,1,7,0,3,2,1.22986735303,2,0.701005069888,1
10,2,4,287,1,0,2,5,1,5,1,1.34985441186,1,0.796993997297,1
10,2,4,288,1,1,1,7,1,7,1,1.22986735303,2,0.852278123144,0
10,2,4,289,1,1,1,8,1,8,1,1.28986088245,2,0.88936352625,0
10,2,4,290,1,1,2,4,1,4,1,1.08988245106,1,1.01986141235,1
10,2,4,291,1,1,2,4,1,4,1,1.28986088245,1,0.829053899972,1
10,2,4,292,1,1,2,7,0,2,1,1.26986303931,2,0.702783978661,0
10,2,4,293,1,0,1,7,1,7,2,1.35985333343,2,0.68338925438,1
10,2,4,294,1,1,2,6,0,7,2,1.2398662746,1,0.765264338348,0
10,2,4,295,1,1,1,8,1,8,2,1.369852255,2,0.899375887704,1
10,2,4,296,1,1,1,6,1,6,1,1.35985333343,1,0.747788589681,1
10,2,4,297,1,1,2,3,1,3,1,1.04988676478,1,0.834549710969,1
10,2,4,298,1,1,2,2,1,2,2,1.30985872559,2,0.696441427805,1
10,2,4,299,1,1,2,5,1,5,2,1.29985980402,2,0.841192922438,1
10,2,4,300,1,0,2,8,1,8,2,1.0098910785,2,0.779552359832,1
10,2,4,301,1,1,1,7,1,7,2,1.04988676478,1,0.889939490473,0
10,2,4,302,1,1,1,7,1,7,1,1.07988352949,1,0.933619504212,1
10,2,4,303,1,1,1,2,1,2,1,1.27986196088,2,0.676591788302,0
10,2,4,304,1,1,1,5,1,5,1,1.05988568635,1,0.908242961508,1
10,2,4,305,1,0,2,7,1,7,2,1.21986843146,2,0.628970282618,1
10,2,4,306,1,1,2,4,0,2,1,1.01989000007,2,0.907509723911,0
