subject,session,task,cuecol,cueloc,validity,targloc,targtilt,delay,resp,time,corr
8,2,1,1,8,0,1,1,1.20986479331867,1,0.465731177389898,1
8,2,1,2,4,1,4,2,1.2398614410869,2,0.558469890920605,1
8,2,1,2,5,1,5,2,1.32985138439159,2,0.529537643707954,1
8,2,1,1,8,0,7,1,1.07987931965633,2,0.667671283739764,0
8,2,1,1,7,1,7,2,1.31985250180218,2,0.651942747692374,1
8,2,1,2,8,1,8,1,1.02988490670928,1,0.428484878671952,1
8,2,1,1,2,1,2,1,1.14987149778221,1,0.44054541530204,1
8,2,1,1,3,1,3,2,1.39984356251747,2,0.480884352817156,1
8,2,1,2,5,1,5,2,1.37984579733865,2,0.543743858870585,1
8,2,1,1,7,0,2,1,1.21986367590808,2,0.711649543198291,0
8,2,1,2,1,0,7,1,1.27985697144454,1,0.463880424003946,1
8,2,1,1,7,1,7,1,1.18986702813985,1,0.477881066983173,1
8,2,1,1,1,1,1,1,1.13987261519279,2,0.55318387843181,0
8,2,1,2,2,1,2,1,1.07987931965633,1,0.584024233972741,1
8,2,1,1,7,1,7,2,1.12987373260338,2,0.562134267916917,1
8,2,1,1,8,1,8,2,1.08987820224574,2,0.581594195678917,1
8,2,1,2,8,1,8,1,1.08987820224574,2,0.513681417451153,0
8,2,1,2,5,1,5,2,1.14987149778221,2,0.583465174231605,1
8,2,1,2,5,0,6,1,1.20986479331867,2,0.642721582513332,0
8,2,1,2,6,1,6,2,1.26985808885513,1,0.672001581790028,0
8,2,1,2,6,1,6,2,1.31985250180218,2,0.498881729583445,1
8,2,1,2,5,1,5,1,1.36984691474924,1,0.598515110763401,1
8,2,1,1,3,1,3,2,1.16986926296103,2,0.463342193163044,1
8,2,1,1,3,1,3,1,1.01988602411987,2,0.449198766566042,0
8,2,1,1,8,1,8,1,1.30985361921277,1,0.498013858765262,1
8,2,1,2,2,1,2,1,1.10987596742456,1,0.555888616703669,1
8,2,1,2,1,1,1,2,1.35984803215983,2,0.499118092315257,1
8,2,2,2,7,1,7,2,1.14987149778221,0,NaN,0
8,2,2,2,2,0,3,2,1.02988490670928,0,NaN,0
8,2,2,2,5,1,5,1,1.21986367590808,0,NaN,0
8,2,2,2,4,1,4,2,1.21986367590808,0,NaN,0
8,2,2,2,6,1,6,1,1.05988155447751,0,NaN,0
8,2,2,2,1,1,1,2,1.15987038037162,0,NaN,0
8,2,2,1,2,1,2,1,1.39984356251747,0,NaN,0
8,2,2,1,6,0,1,1,1.27985697144454,0,NaN,0
8,2,2,1,7,1,7,1,1.30985361921277,0,NaN,0
8,2,2,2,6,1,6,1,1.10987596742456,0,NaN,0
8,2,2,2,3,0,8,1,1.35984803215983,0,NaN,0
8,2,2,2,6,1,6,2,1.2398614410869,0,NaN,0
8,2,2,1,3,0,7,1,1.30985361921277,0,NaN,0
8,2,2,1,2,1,2,2,1.07987931965633,0,NaN,0
8,2,2,2,1,0,8,2,1.18986702813985,0,NaN,0
8,2,2,2,2,1,2,2,1.14987149778221,0,NaN,0
8,2,2,1,6,1,6,1,1.31985250180218,0,NaN,0
8,2,2,1,4,1,4,1,1.15987038037162,0,NaN,0
8,2,2,2,5,0,7,1,1.18986702813985,0,NaN,0
8,2,2,1,7,1,7,2,1.27985697144454,0,NaN,0
8,2,2,2,3,1,3,1,1.18986702813985,0,NaN,0
8,2,2,2,5,1,5,2,1.25985920626572,0,NaN,0
8,2,2,2,5,1,5,2,1.09987708483515,0,NaN,0
8,2,2,2,2,1,2,1,1.13987261519279,0,NaN,0
8,2,2,1,4,1,4,1,1.13987261519279,0,NaN,0
8,2,2,2,2,1,2,1,1.03988378929869,0,NaN,0
8,2,2,2,8,0,7,1,1.32985138439159,0,NaN,0
8,2,2,2,7,1,7,1,1.09987708483515,0,NaN,0
8,2,2,1,3,1,3,1,1.37984579733865,0,NaN,0
8,2,2,1,7,1,7,1,1.20986479331867,0,NaN,0
8,2,2,2,3,1,3,1,1.00988714153046,0,NaN,0
8,2,2,1,6,0,2,2,1.11987485001397,0,NaN,0
8,2,2,1,3,1,3,2,1.339850266981,0,NaN,0
8,2,2,2,3,1,3,1,1.24986032367631,0,NaN,0
8,2,2,1,4,1,4,1,1.17986814555044,0,NaN,0
8,2,2,1,3,1,3,2,1.18986702813985,0,NaN,0
8,2,2,1,1,1,1,2,1.20986479331867,0,NaN,0
8,2,2,1,6,1,6,2,1.02988490670928,0,NaN,0
8,2,2,2,7,0,8,2,1.18986702813985,0,NaN,0
8,2,2,2,2,1,2,2,1.05988155447751,0,NaN,0
8,2,2,1,1,1,1,1,1.05988155447751,0,NaN,0
8,2,2,2,6,1,6,1,1.12987373260338,0,NaN,0
8,2,2,2,1,1,1,1,1.35984803215983,0,NaN,0
8,2,2,1,8,1,8,2,1.27985697144454,0,NaN,0
8,2,2,1,4,0,7,1,1.02988490670928,0,NaN,0
8,2,2,2,1,1,1,1,1.38984467992806,0,NaN,0
8,2,2,1,8,1,8,1,1.17986814555044,0,NaN,0
8,2,2,1,8,1,8,2,1.15987038037162,0,NaN,0
8,2,2,1,2,1,2,2,1.11987485001397,0,NaN,0
8,2,2,2,5,1,5,2,1.18986702813985,0,NaN,0
8,2,2,1,1,1,1,1,1.09987708483515,0,NaN,0
8,2,2,1,7,1,7,2,1.19986591072926,0,NaN,0
8,2,2,2,5,1,5,2,1.25985920626572,0,NaN,0
8,2,2,2,5,1,5,1,1.09987708483515,0,NaN,0
8,2,2,1,5,0,3,1,1.31985250180218,0,NaN,0
8,2,2,2,4,1,4,2,1.2398614410869,0,NaN,0
8,2,2,1,3,1,3,2,1.11987485001397,0,NaN,0
8,2,2,2,1,0,2,1,1.38984467992806,0,NaN,0
8,2,2,1,8,0,7,2,1.09987708483515,0,NaN,0
8,2,2,2,3,1,3,1,1.22986255849749,0,NaN,0
8,2,2,1,6,1,6,2,1.22986255849749,0,NaN,0
8,2,2,2,4,1,4,1,1.29985473662336,0,NaN,0
8,2,2,2,8,1,8,2,1.38984467992806,0,NaN,0
8,2,2,1,6,1,6,2,1.29985473662336,0,NaN,0
8,2,2,2,8,1,8,1,1.31985250180218,0,NaN,0
8,2,2,2,2,1,2,2,1.07987931965633,0,NaN,0
8,2,2,1,8,1,8,2,1.34984914957042,0,NaN,0
8,2,2,2,5,1,5,2,1.339850266981,0,NaN,0
8,2,2,2,7,0,8,1,1.13987261519279,0,NaN,0
8,2,2,1,2,0,3,1,1.03988378929869,0,NaN,0
8,2,2,2,7,1,7,2,1.29985473662336,0,NaN,0
8,2,2,1,5,1,5,2,1.32985138439159,0,NaN,0
8,2,2,1,4,1,4,1,1.25985920626572,0,NaN,0
8,2,2,1,8,1,8,2,1.12987373260338,0,NaN,0
8,2,2,1,4,1,4,1,1.08987820224574,0,NaN,0
8,2,2,2,1,1,1,2,1.25985920626572,0,NaN,0
8,2,2,1,4,0,8,2,1.34984914957042,0,NaN,0
8,2,2,2,1,1,1,2,1.14987149778221,0,NaN,0
8,2,2,2,8,1,8,1,1.28985585403395,0,NaN,0
8,2,2,2,7,1,7,2,1.0498826718881,0,NaN,0
8,2,1,1,2,1,2,1,1.30985361921277,1,1.20142964737352,1
8,2,1,2,3,0,6,2,1.12987373260338,2,0.603923681703236,1
8,2,1,2,1,1,1,1,1.06988043706692,2,0.697280922991922,0
8,2,1,1,7,1,7,2,1.39984356251747,2,0.470246520593719,1
8,2,1,1,6,0,2,1,1.24986032367631,1,0.757651526471818,1
8,2,1,1,5,1,5,2,1.26985808885513,2,0.86780199263012,1
8,2,1,1,1,1,1,2,1.07987931965633,2,0.675777348118572,1
8,2,1,2,3,1,3,1,1.38984467992806,1,0.465952446716983,1
8,2,1,1,6,1,6,2,1.02988490670928,2,0.532023225730882,1
8,2,1,2,7,1,7,1,1.39984356251747,1,0.511955637462961,1
8,2,1,1,8,1,8,2,1.21986367590808,2,0.59983699121949,1
8,2,1,1,6,1,6,1,1.26985808885513,1,0.436454800534193,1
8,2,1,1,4,1,4,2,1.35984803215983,2,0.502713643381867,1
8,2,1,2,4,1,4,1,1.27985697144454,2,0.539199838198329,0
8,2,1,2,8,1,8,1,1.22986255849749,1,0.851969613955589,1
8,2,1,2,7,1,7,2,1.17986814555044,2,0.603869647311512,1
8,2,1,2,1,1,1,2,1.30985361921277,2,0.431926175135231,1
8,2,1,1,2,1,2,1,1.27985697144454,1,0.418364146520616,1
8,2,1,1,4,1,4,2,1.27985697144454,2,0.359220636910322,1
8,2,1,1,7,1,7,2,1.15987038037162,2,0.49399056058428,1
8,2,1,1,8,1,8,2,1.13987261519279,2,0.38184534994798,1
8,2,1,1,5,1,5,2,1.339850266981,2,0.451633031012534,1
8,2,1,2,6,0,4,1,1.39984356251747,2,0.570471563269166,0
8,2,1,2,6,1,6,2,1.07987931965633,2,0.494077800467494,1
8,2,1,2,7,1,7,1,1.09987708483515,1,0.616178621397921,1
8,2,1,1,5,1,5,2,1.34984914957042,2,0.350413936646873,1
8,2,1,1,5,1,5,2,1.28985585403395,2,0.483820020193889,1
8,2,1,2,1,1,1,2,1.01988602411987,1,0.408595090719245,0
8,2,1,2,3,0,7,2,1.30985361921277,2,0.451313352681609,1
8,2,1,2,1,0,3,1,1.36984691474924,2,0.567802747302267,0
8,2,1,2,1,1,1,1,1.01988602411987,1,0.530093081031737,1
8,2,1,2,5,1,5,1,1.32985138439159,1,0.503071357092267,1
8,2,1,2,3,1,3,2,1.12987373260338,2,0.441236089540325,1
8,2,1,1,8,1,8,1,1.14987149778221,1,0.465566055536328,1
8,2,1,1,8,0,6,1,1.28985585403395,2,0.566812016160839,0
8,2,1,1,4,1,4,1,1.17986814555044,1,0.620015666954714,1
8,2,1,1,6,1,6,2,1.34984914957042,2,0.492428694979026,1
8,2,1,2,5,1,5,2,1.37984579733865,2,0.46390789400175,1
8,2,1,1,3,1,3,2,1.27985697144454,2,0.516158245301995,1
8,2,1,2,4,0,1,2,1.08987820224574,2,0.437648085175169,1
8,2,1,1,4,1,4,1,1.08987820224574,1,0.585017983792568,1
8,2,1,1,3,1,3,2,1.13987261519279,2,0.426464475405737,1
8,2,1,1,2,1,2,1,1.03988378929869,1,0.731217539745558,1
8,2,1,2,2,1,2,1,1.17986814555044,1,0.56442091885765,1
8,2,1,2,1,1,1,1,1.21986367590808,1,0.566079382257158,1
8,2,1,1,1,1,1,2,1.0498826718881,2,0.573213431318436,1
8,2,1,1,7,0,5,1,1.22986255849749,1,0.670544162549049,1
8,2,1,1,8,1,8,2,1.07987931965633,2,0.603751918750277,1
8,2,1,1,6,1,6,1,1.18986702813985,1,0.483582148122878,1
8,2,1,2,8,1,8,1,1.02988490670928,1,0.410471804763802,1
8,2,1,2,1,0,5,2,1.05988155447751,2,0.668533720931009,1
8,2,1,2,6,1,6,2,1.37984579733865,2,0.456682077034202,1
8,2,1,2,7,0,6,2,1.15987038037162,2,0.473573107174161,1
8,2,1,1,3,1,3,2,0.999888258941048,2,0.424005457774911,1
8,2,1,1,2,0,7,2,1.18986702813985,2,0.460491652593191,1
8,2,1,1,2,1,2,1,1.339850266981,1,0.47798913576662,1
8,2,1,1,2,1,2,1,0.999888258941048,1,0.386815306523204,1
8,2,1,1,8,1,8,1,1.02988490670928,1,0.514943829890399,1
8,2,1,1,2,1,2,2,1.27985697144454,1,0.613619383555488,0
8,2,1,2,4,1,4,1,1.32985138439159,2,0.35938304195588,0
8,2,1,1,4,0,1,1,1.31985250180218,1,0.510054773969387,1
8,2,1,2,5,1,5,1,1.24986032367631,1,0.870447866622271,1
8,2,1,2,3,1,3,2,1.15987038037162,2,0.500754821210649,1
8,2,1,2,2,1,2,2,1.19986591072926,2,0.572165043371569,1
8,2,1,1,4,1,4,2,1.00988714153046,2,0.413622100368229,1
8,2,1,1,5,0,2,1,1.11987485001397,2,0.743018167933769,0
8,2,1,2,3,1,3,1,1.08987820224574,2,0.566429851134671,0
8,2,1,2,5,1,5,1,1.02988490670928,2,0.848007293132468,0
8,2,1,2,5,0,3,1,1.339850266981,2,0.62064506196657,0
8,2,1,2,6,1,6,1,1.36984691474924,1,0.492857347695463,1
8,2,1,1,8,0,3,2,1.00988714153046,1,0.613404453459225,0
8,2,1,1,4,1,4,2,1.08987820224574,2,0.433005353630506,1
8,2,1,1,7,1,7,1,1.02988490670928,1,0.422844473021541,1
